OTU.ID	sa1	sa2	sa3	sa4	sa5	sa6	sa7	sa8	sa9	sa10	sa11	sa12	sa13	sa14	sa15	sa16	sa17	sa18	sa19	sa20	sa21	sa22	sa23	sa24	sa25	sa26	sa27	sa28	sa29	sa30	sa31	sa32	sa33	sa34	Taxonomy
OTU5928	1	3	3	0	2	2	6	11	14	2	3	8	0	0	5	3	0	3	13	16	11	1	3	5	11	13	8	18	7	13	0	0	4	20	SS|1.0000|KJ634465_S004217796;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU5929	1	7	0	4	1	2	5	8	0	0	4	4	1	3	0	0	0	0	1	4	6	4	5	10	0	0	2	0	1	1	1	0	2	6	US|0.9993|U49000_S000437724;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5930	0	3	0	2	1	1	3	2	3	1	2	0	1	0	7	10	2	24	3	6	1	0	0	0	0	0	1	1	0	0	0	0	0	3	US|0.9952|AJ401115_S000246588;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5931	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	US|0.9973|CP000804_S002287403;d:Bacteria,p:"Chloroflexi",c:Chloroflexia
OTU5932	9	9	1	5	2	1	3	2	4	1	2	4	4	4	0	1	1	2	1	0	5	4	2	1	8	14	3	4	7	2	20	5	5	0	SS|0.9700|AB072735_S000251887;d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca
OTU5933	6	2	2	1	2	1	2	2	0	0	0	0	1	2	1	2	1	0	1	0	0	0	0	1	0	0	0	1	1	0	2	6	2	4	US|0.9992|AB576167_S002236189;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	4	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	SS|1.0000|GQ200601_S001575763;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
OTU5935	2	5	4	1	4	1	10	6	6	2	4	2	2	1	16	26	10	10	2	5	4	7	1	6	0	3	3	2	2	1	2	0	7	4	SS|0.9500|CP001848_S002289094;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU5936	0	1	0	0	0	0	0	0	1	0	0	0	0	0	5	5	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	SS|0.9900|JX294485_S003614212;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Hymenobacter
OTU5937	2	9	2	4	3	11	7	4	4	0	6	4	1	1	1	0	0	0	2	5	12	1	4	3	6	12	4	9	3	2	2	8	9	12	US|0.9997|DQ450814_S000692512;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5938	38	8	26	36	16	12	10	13	1	4	1	14	9	31	2	0	11	1	16	3	11	36	25	5	24	30	10	8	31	20	77	38	8	9	SS|0.9800|HQ436503_S002339683;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae
OTU5939	2	3	5	7	0	0	6	2	10	16	17	20	4	7	3	3	1	4	2	4	4	3	0	1	9	1	10	9	6	4	8	1	1	1	SS|1.0000|FN391026_S001418752;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU5940	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	US|0.9378|X56305_S000006614;d:Bacteria,p:"Planctomycetes",c:Planctomycetia
OTU5941	3	1	3	1	2	0	1	2	1	0	9	3	1	1	0	0	0	0	1	0	1	1	0	0	4	5	7	12	7	3	2	0	3	7	SS|1.0000|FJ816610_S001351630;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU5942	0	0	0	0	0	0	1	0	0	2	0	0	0	0	3	1	2	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	SS|0.9700|KP161655_S004454340;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU5943	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	SS|0.9900|AB072735_S000251887;d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas,s:Gemmatimonas_aurantiaca
OTU5944	5	4	12	4	14	1	12	4	3	0	3	3	4	11	11	16	1	1	1	5	2	1	1	2	8	1	4	3	4	3	7	4	5	11	SS|1.0000|EF457507_S000834932;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4
OTU5945	1	3	3	0	3	3	2	1	5	1	0	2	3	0	1	4	0	0	0	2	9	1	2	2	0	0	1	1	2	1	0	1	3	1	US|0.9997|DQ991964_S000871061;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5946	3	1	0	0	0	0	4	4	1	0	1	0	1	1	5	6	0	0	2	2	5	0	1	1	1	3	2	0	0	1	0	0	0	3	US|0.9971|AF465803_S000841843;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5947	1	1	2	6	1	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	US|0.9959|KF723715_S004080038;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5948	0	0	0	0	1	0	0	1	0	0	3	1	0	0	0	0	0	0	1	2	0	0	0	0	5	6	5	3	1	3	0	0	0	0	US|0.9992|EF457487_S000834912;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5949	0	15	0	4	0	2	7	8	5	0	11	1	1	2	0	1	2	0	0	2	2	7	20	14	43	17	3	10	5	3	2	4	2	6	US|0.9963|EF457359_S000834784;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5950	2	1	0	0	0	1	5	3	4	2	0	3	0	0	27	15	8	24	4	0	2	0	1	1	2	1	0	0	0	1	1	0	2	2	SS|0.8600|EF433460_S000825083;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae
OTU5951	4	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	3	1	0	US|1.0000|AJ292687_S000017618;d:Archaea,p:"Korarchaeota"
OTU5952	0	0	0	0	1	0	2	0	0	1	5	0	0	0	6	36	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	1	US|0.9959|AY289397_S000405866;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Desulfurococcales
OTU5953	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9963|FR851926_S002967462;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
OTU5954	1	0	5	5	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.8200|AM162406_S000650674;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU5955	1	0	0	0	0	0	1	0	1	4	1	2	0	0	0	1	1	0	0	2	0	0	8	5	2	2	1	2	1	2	0	0	2	0	GS|98.0|EU338486_S000980847;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Rubellimicrobium,s:Rubellimicrobium_aerolatum;
OTU5956	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	0	2	0	1	0	0	0	0	0	0	1	0	US|0.9973|FR733680_S002304637;d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU5957	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	SS|0.9500|EU861390_S001155353;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae
OTU5958	1	2	2	1	0	0	11	5	0	4	5	5	1	0	3	3	1	0	4	3	9	2	1	4	1	3	3	4	12	4	4	2	4	4	SS|1.0000|EF457308_S000834733;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6
OTU5959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9992|HF947551_S003941499;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5960	0	8	0	1	8	2	4	0	2	0	1	0	1	0	0	0	0	0	0	1	2	0	0	3	1	1	1	0	2	1	0	3	1	4	US|0.9941|EU861876_S001148181;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5961	12	13	30	15	2	1	8	1	1	0	1	3	16	4	0	0	0	1	3	3	25	13	29	6	1	0	0	1	10	6	19	14	2	3	US|0.9959|AY485298_S000369116;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Thermoproteales
OTU5962	0	0	0	0	0	0	1	0	0	0	0	0	0	2	3	3	16	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9992|CP000804_S002287403;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5963	0	4	3	1	0	0	3	1	2	0	2	1	0	0	8	2	0	6	0	1	1	2	2	2	3	2	5	0	0	4	1	1	3	7	US|0.9971|KF459924_S004053537;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5964	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	SS|0.8300|EF422408_S000824847;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
OTU5965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9959|AY359283_S000408383;d:Archaea,p:"Euryarchaeota",c:Archaeoglobi,o:Archaeoglobales
OTU5966	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	5	5	1	1	0	0	0	0	US|0.9898|AB360448_S001014085;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5967	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9992|EU338486_S000980847;d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales
OTU5968	1	1	0	2	0	1	0	1	0	0	1	1	1	0	2	0	3	0	1	0	1	1	0	0	0	0	0	0	0	1	2	3	0	1	US|0.9959|AY493922_S000263149;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5969	1	0	0	0	0	2	0	0	0	0	0	1	4	11	36	8	25	15	0	0	0	0	0	0	0	0	0	0	1	2	4	0	1	0	SS|1.0000|AF013515_S000336264;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3
OTU5970	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	5	2	1	0	5	7	1	0	0	0	0	2	0	0	0	0	SS|0.8400|EU332825_S000980723;d:Bacteria,p:"Actinobacteria",c:Actinobacteria
OTU5971	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	US|0.9400|CP000804_S000925950;d:Bacteria,p:"Chloroflexi",c:Chloroflexia,o:"Chloroflexales"
OTU5972	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	4	2	0	0	1	0	GSL|97.6|AB112716_S000277647;d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Paenibacillaceae_1,g:Brevibacillus,s:Brevibacillus_formosus
OTU5973	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	US|0.9974|AB086179_S000495753;d:Bacteria,p:Cyanobacteria/Chloroplast,c:Chloroplast
OTU5974	3	0	4	6	3	5	5	5	6	4	4	1	5	3	13	3	8	5	0	5	2	13	33	9	17	7	5	6	5	4	7	4	2	10	SS|1.0000|AY434018_S000419758;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6
OTU5975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9963|EF457454_S000834879;d:Bacteria,p:Firmicutes,c:Bacilli
OTU5976	0	0	0	1	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	1	1	0	1	0	0	1	0	SS|0.9400|CP002353_S004067751;d:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae
OTU5977	27	29	16	42	23	24	5	6	0	0	3	15	10	18	0	0	1	2	2	6	5	9	10	2	5	6	1	4	24	9	55	47	9	13	US|0.9992|EF457487_S000834912;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Sulfolobales
OTU5978	2	3	1	1	0	1	1	2	2	2	3	2	0	1	2	0	11	5	4	0	3	11	9	3	7	12	4	2	18	10	3	1	0	3	US|0.9959|EU545827_S001096520;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
OTU5979	0	1	0	0	0	0	0	0	5	6	2	1	0	0	14	16	2	0	4	3	0	0	0	0	2	3	6	6	1	2	0	2	1	1	GS|98.4|EF457459_S000834884;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6;
OTU5980	11	1	5	12	3	2	4	3	0	0	2	1	7	6	1	0	2	0	4	0	3	6	2	0	3	4	2	0	6	4	15	11	2	4	SS|0.9600|AF507702_S000430320;d:Bacteria,p:"Armatimonadetes",c:Armatimonadia,o:Armatimonadales,f:Armatimonadaceae,g:Armatimonas/Armatimonadetes_gp1
OTU5981	1	0	0	0	2	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	2	SS|0.9600|CP001854_S001872674;d:Bacteria,p:"Actinobacteria",c:Actinobacteria
OTU5982	10	3	11	10	5	1	2	0	2	0	2	3	4	10	2	0	1	1	3	1	6	8	10	4	7	7	3	2	11	9	31	11	4	5	US|0.9971|AB517669_S002164967;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5983	1	0	0	0	1	0	0	1	12	1	2	4	0	0	2	1	5	6	2	0	0	5	3	0	4	8	2	5	3	8	0	1	1	1	SS|0.8100|AJ227774_S000112395;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Phenylobacterium,s:Phenylobacterium_koreense
OTU5984	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	1	2	0	0	SS|0.9300|EU012448_S000893843;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Roseomonas
OTU5985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	US|1.0000|KM036168_S004231080;d:Bacteria
OTU5986	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9992|CP000804_S000925950;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5987	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	US|0.9891|JQ672625_S003285327;d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia"
OTU5988	0	0	0	0	1	0	0	2	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	US|0.9992|EU409943_S001263631;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5989	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9880|JQ733906_S003291140;d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Aeromonadales
OTU5990	0	0	0	0	1	1	0	0	17	0	4	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	4	2	2	0	0	0	7	0	SS|0.8000|KF245633_S003920710;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Aridibacter,s:Aridibacter_kavangonensis
OTU5991	0	0	3	8	0	0	0	0	0	0	1	3	1	0	0	1	0	0	0	1	0	0	0	0	2	5	3	5	6	2	0	4	3	0	SS|1.0000|EU877262_S001155759;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU5992	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9991|None;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp10
OTU5993	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	US|0.9943|AB786711_S003929877;d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU5994	0	3	1	0	3	0	7	5	2	2	3	3	0	3	12	18	2	15	0	0	4	3	1	1	1	2	0	0	1	2	2	0	1	2	SS|0.9400|GU117702_S001745410;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,g:Ohtaekwangia,s:Ohtaekwangia_koreensis
OTU5995	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	US|0.9930|GQ845011_S001612658;d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
OTU5996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	US|0.9927|KF459924_S004053537;d:Bacteria,p:"Actinobacteria",c:Actinobacteria
OTU5997	1	1	0	0	1	0	3	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	1	1	1	US|0.9997|AJ458462_S000130885;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU5998	0	0	0	0	0	2	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	US|0.9997|EU833987_S001154118;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Desulfurococcales
OTU5999	1	0	0	0	0	0	0	1	1	0	0	0	0	0	6	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	SS|1.0000|AJ292759_S000130039;d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio,s:Bdellovibrio_bacteriovorus
OTU6000	1	0	0	0	0	0	1	2	1	0	1	1	0	0	0	0	0	0	1	1	1	0	3	1	0	0	1	0	1	5	0	0	2	1	SS|1.0000|Z95708_S000020710;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4
OTU6001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	US|0.9727|EF457456_S000834881;d:Bacteria,p:Firmicutes,c:Bacilli
OTU6002	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	SS|0.8800|AJ292687_S000017618;d:Bacteria,p:candidate_division_WPS-1
OTU6003	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	2	US|0.9992|AJ420142_S000145622;d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales
OTU6004	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9600|JN607159_S002957911;d:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Nibrella,s:Nibrella_saemangeumensis
OTU6005	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	SS|1.0000|KC252613_S003753597;d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
OTU6006	0	6	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	4	0	1	1	0	US|0.9971|EF067861_S000769041;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6007	2	1	0	1	0	1	0	1	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	SS|0.8500|CP001854_S001872674;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Solirubrobacterales
OTU6008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	US|0.9959|Y18791_S000003918;d:Archaea,p:"Euryarchaeota",c:"Methanomicrobia",o:Methanosarcinales
OTU6009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	US|0.9930|EF457415_S000834840;d:Bacteria,p:Firmicutes,c:Bacilli
OTU6010	0	0	0	0	3	0	0	0	1	0	0	0	0	0	11	11	17	23	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	US|0.9959|AY234519_S000403452;d:Archaea,p:"Euryarchaeota",c:Halobacteria,o:Halobacteriales
OTU6011	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9992|X98597_S001156814;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6012	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	US|0.9992|AB517669_S002164967;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Desulfurococcales
OTU6013	2	7	3	0	0	2	3	4	4	3	7	2	3	4	3	5	8	8	4	5	1	3	2	5	3	5	2	8	5	6	3	2	4	5	SS|0.9700|JF423906_S002447326;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Gaiellales,f:Gaiellaceae,g:Gaiella,s:Gaiella_occulta
OTU6014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9400|AB243673_S000622967;d:Bacteria,p:"Chloroflexi",c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae
OTU6015	3	8	3	10	6	7	2	6	4	8	9	9	2	2	0	0	0	1	1	0	1	1	2	1	1	0	3	14	8	4	2	4	4	7	US|0.9997|EU135017_S000933611;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6016	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	SS|1.0000|AJ488505_S000142444;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae
OTU6017	4	2	4	9	6	13	10	7	9	1	6	7	4	4	6	7	6	14	5	3	3	14	4	10	15	20	3	1	4	13	8	3	4	12	US|0.9959|U68610_S000363718;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6018	0	0	0	0	0	0	0	0	1	2	8	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	US|0.9992|JQ292916_S002966786;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Sulfolobales
OTU6019	1	3	0	0	2	0	3	0	0	0	1	0	0	0	0	0	1	1	0	0	1	2	3	1	0	0	1	0	1	0	1	3	0	2	US|0.9904|EU135021_S000933615;d:Bacteria,p:"Armatimonadetes"
OTU6020	5	4	0	6	1	3	3	9	2	0	5	4	2	0	0	0	0	0	2	2	9	2	5	1	0	0	0	0	12	4	0	2	5	3	US|0.9992|EF457487_S000834912;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	US|0.9959|AF387301_S000749610;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6022	6	5	5	1	8	8	5	4	0	0	2	1	2	6	1	2	1	1	2	1	2	0	0	0	3	0	0	0	1	2	5	0	2	2	US|0.9992|AF013554_S000336303;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6023	3	1	0	0	1	5	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9992|CP000804_S000925950;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6024	0	0	0	0	0	0	0	0	0	0	0	0	1	0	22	11	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	SS|1.0000|AY434018_S000419758;d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6
OTU6025	1	0	0	2	1	1	1	1	3	2	0	3	0	2	7	3	5	6	1	2	0	1	0	3	0	1	0	0	0	1	1	1	2	3	SS|0.9800|EU332825_S000980723;d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Solirubrobacterales
OTU6026	1	10	3	3	5	20	5	1	1	0	1	1	1	1	0	0	5	5	3	3	2	3	5	0	0	0	0	2	0	2	2	1	0	0	US|0.9993|EF457480_S000834905;d:Archaea,p:"Crenarchaeota",c:Thermoprotei,o:Thermoproteales
OTU6027	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	US|0.9959|AB231946_S000622839;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6028	0	0	0	0	0	1	0	1	0	0	0	0	0	0	10	11	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9997|GU207876_S002224491;d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales
OTU6029	46	85	21	17	71	47	36	30	31	19	17	23	22	34	103	77	22	74	25	19	35	23	45	29	37	38	19	19	32	25	36	35	28	37	SS|0.9700|HM204925_S002226966;d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
OTU6030	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9930|AY360060_S000540533;d:Bacteria,p:"Actinobacteria",c:Actinobacteria
